year,ccode,country,regime,duration,collapse,hypart,democracy2,party2,sftgcode,coup,coup.1,predyr,postcw,pastcoup,infantmort,slowgrowth,civconc,regdur,regfail,party,anocracy,xconst,gdp,constraint,constraint2,party2,rev_party,xconst3,,
2000,350,Greece,democracy,26,0,0,1,0,GRC,0,0,2001,1,0,-1.667893002,0,0,26,0,0,0,7,1.30E+11,1,1,0,1,4,,
2000,355,Bulgaria,democracy,10,0,0,1,0,BUL,0,0,2001,1,0,-0.269744831,0,0,10,0,0,0,7,13868600710,1,1,0,1,4,,
2000,359,Moldova,democracy,9,0,0,1,0,MLD,0,0,2001,1,0,-0.359826929,0,0,9,0,0,0,7,1480656884,1,1,0,1,4,,
2000,366,Estonia,democracy,9,0,0,1,0,EST,0,0,2001,1,0,-1.307278459,0,0,9,0,0,0,7,6240147810,1,1,0,1,4,,
2000,367,Latvia,democracy,9,0,0,1,0,LAT,0,0,2001,1,0,-1.112043695,0,0,9,0,0,0,7,8313047744,1,1,0,1,4,,
2000,368,Lithuania,democracy,9,0,0,1,0,LIT,0,0,2001,1,0,-1.351834478,0,0,9,0,0,0,7,12159225000,1,1,0,1,4,,
2000,375,Finland,democracy,56,0,0,1,0,FIN,0,0,2001,1,0,-2.153812081,0,0,56,0,0,0,7,1.25E+11,1,1,0,1,4,,
2000,380,Sweden,democracy,81,0,0,1,0,SWD,0,0,2001,1,0,-2.377624303,0,0,81,0,0,0,7,2.27E+11,1,1,0,1,4,,
2000,385,Norway,democracy,115,0,0,1,0,NOR,0,0,2001,1,0,-2.140531679,0,0,115,0,0,0,7,1.71E+11,1,1,0,1,4,,
2000,390,Denmark,democracy,99,0,0,1,0,DEN,0,0,2001,1,0,-1.793933721,0,0,99,0,0,0,7,1.60E+11,1,1,0,1,4,,
2000,560,South Africa,democracy,6,0,0,1,0,SAF,0,0,2001,1,0,0.39892812,0,0,6,0,0,0,7,1.18E+11,1,1,0,1,4,,
2000,590,Mauritius,democracy,32,0,0,1,0,MAS,0,0,2001,1,0,-0.673180306,0,0,32,0,0,0,7,4536544699,1,1,0,1,4,,
2000,640,Turkey,democracy,17,0,0,1,0,TUR,0,0,2001,1,0,0.130151502,0,0,17,0,0,0,7,1.96E+11,1,1,0,1,4,,
2000,666,Israel,democracy,52,0,0,1,0,ISR,0,0,2001,1,0,-1.775448909,0,1,52,0,0,0,7,1.23E+11,1,1,0,1,4,,
2000,712,Mongolia,democracy,7,0,0,1,0,MON,0,0,2001,1,0,0.509024437,1,0,7,0,0,0,7,1267997923,1,1,0,1,4,,
2000,740,Japan,democracy,54,0,0,1,0,JPN,0,0,2001,1,0,-2.269925395,0,0,54,0,0,0,7,4.16E+12,1,1,0,1,4,,
2000,750,India,democracy,53,0,0,1,0,IND,0,0,2001,1,0,0.750426248,0,1,53,0,0,0,7,4.94E+11,1,1,0,1,4,,
2000,800,Thailand,democracy,8,0,0,1,0,THI,0,0,2001,1,0,-0.332199653,0,0,8,0,0,0,7,1.16E+11,1,1,0,1,4,,
2000,900,Australia,democracy,99,0,0,1,0,AUL,0,0,2001,1,0,-1.830025009,0,0,99,0,0,0,7,3.79E+11,1,1,0,1,4,,
2000,920,New Zealand,democracy,93,0,0,1,0,NEW,0,0,2001,1,0,-1.664608926,0,0,93,0,0,0,7,53305639461,1,1,0,1,4,,
2001,2,USA,democracy,130,0,0,1,0,USA,0,0,2002,1,0,-1.763098674,1,0,130,0,0,0,7,1.10E+13,1,1,0,1,4,,
2001,20,Canada,democracy,80,0,0,1,0,CAN,0,0,2002,1,0,-1.763098674,1,0,80,0,0,0,7,7.53E+11,1,1,0,1,4,,
2001,93,Nicaragua,democracy,11,0,0,1,0,NIC,0,0,2002,1,0,0.074574564,0,0,11,0,0,0,7,5224213019,1,1,0,1,4,,
2001,94,Costa Rica,democracy,52,0,0,1,0,COS,0,0,2002,1,0,-0.968599002,1,0,52,0,0,0,7,16844378578,1,1,0,1,4,,
2001,145,Bolivia,democracy,19,0,0,1,0,BOL,0,0,2002,1,0,0.599730013,1,0,19,0,0,0,7,7905485216,1,1,0,1,4,,
2001,150,Paraguay,democracy,8,0,0,1,0,PAR,0,0,2002,1,1,0.062064866,1,0,8,0,0,0,7,6325151760,1,1,0,1,4,,
2001,155,Chile,democracy,12,0,0,1,0,CHL,0,0,2002,1,0,-1.255707515,0,0,12,0,0,0,7,70984568429,1,1,0,1,4,,
2001,165,Uruguay,democracy,17,0,0,1,0,URU,0,0,2002,1,0,-0.798108487,1,0,17,0,0,0,7,13606494599,1,1,0,1,4,,
2001,200,UK,democracy,90,0,0,1,0,UKG,0,0,2002,1,0,-1.729387618,0,0,90,0,0,0,7,1.62E+12,1,1,0,1,4,,
2001,205,Ireland,democracy,80,0,0,1,0,IRE,0,0,2002,1,0,-1.648070753,0,0,80,0,0,0,7,1.23E+11,1,1,0,1,4,,
2001,210,Netherlands,democracy,131,0,0,1,0,NTH,0,0,2002,1,0,-1.753619931,1,0,131,0,0,0,7,4.38E+11,1,1,0,1,4,,
2001,211,Belgium,democracy,81,0,0,1,0,BEL,0,0,2002,1,0,-1.813890845,1,0,81,0,0,0,7,2.53E+11,1,1,0,1,4,,
2001,225,Switzerland,democracy,131,0,0,1,0,SWZ,0,0,2002,1,0,-1.946563742,1,0,131,0,0,0,7,2.87E+11,1,1,0,1,4,,
2001,230,Spain,democracy,24,0,0,1,0,SPN,0,0,2002,1,0,-2.010339778,0,0,24,0,0,0,7,6.86E+11,1,1,0,1,4,,
2001,235,Portugal,democracy,25,0,0,1,0,POR,0,0,2002,1,0,-1.83413445,1,0,25,0,0,0,7,1.32E+11,1,1,0,1,4,,
2001,290,Poland,democracy,12,0,0,1,0,POL,0,0,2002,1,0,-1.406423732,1,0,12,0,0,0,7,1.98E+11,1,1,0,1,4,,
2001,305,Austria,democracy,56,0,0,1,0,AUS,0,0,2002,1,0,-1.865289616,1,0,56,0,0,0,7,2.08E+11,1,1,0,1,4,,
2001,310,Hungary,democracy,11,0,0,1,0,HUN,0,0,2002,1,0,-1.222991682,0,0,11,0,0,0,7,66389489264,1,1,0,1,4,,
2001,316,Czech Republic,democracy,9,0,0,1,0,CZR,0,0,2002,1,0,-2.012781784,0,0,9,0,0,0,7,78425201661,1,1,0,1,4,,
2001,317,Slovakia,democracy,9,0,0,1,0,SLO,0,0,2002,1,0,-1.308692244,0,0,9,0,0,0,7,34638306042,1,1,0,1,4,,
2001,325,Italy,democracy,55,0,0,1,0,ITA,0,0,2002,1,0,-1.946563742,1,0,55,0,0,0,7,1.23E+12,1,1,0,1,4,,
2001,344,Croatia,democracy,10,0,0,1,0,CRO,0,0,2002,1,0,-1.422553112,0,0,10,0,0,0,7,26524896398,1,1,0,1,4,,
2001,349,Slovenia,democracy,10,0,0,1,0,SLV,0,0,2002,1,0,-1.882311303,0,0,10,0,0,0,7,23136352386,1,1,0,1,4,,
2001,350,Greece,democracy,27,0,0,1,0,GRC,0,0,2002,1,0,-1.636256271,0,0,27,0,0,0,7,1.46E+11,1,1,0,1,4,,
2001,355,Bulgaria,democracy,11,0,0,1,0,BUL,0,0,2002,1,0,-0.254165364,0,0,11,0,0,0,7,15979194511,1,1,0,1,4,,
2001,359,Moldova,democracy,10,0,0,1,0,MLD,0,0,2002,1,0,-0.411691575,0,0,10,0,0,0,7,1661818168,1,1,0,1,4,,
2001,366,Estonia,democracy,10,0,0,1,0,EST,0,0,2002,1,0,-1.258003727,0,0,10,0,0,0,7,7324390332,1,1,0,1,4,,
2001,367,Latvia,democracy,10,0,0,1,0,LAT,0,0,2002,1,0,-1.035320053,0,0,10,0,0,0,7,9314784080,1,1,0,1,4,,
2001,368,Lithuania,democracy,10,0,0,1,0,LIT,0,0,2002,1,0,-1.393178507,0,0,10,0,0,0,7,14163949142,1,1,0,1,4,,
2001,375,Finland,democracy,57,0,0,1,0,FIN,0,0,2002,1,0,-2.129343072,0,0,57,0,0,0,7,1.35E+11,1,1,0,1,4,,
2001,380,Sweden,democracy,82,0,0,1,0,SWD,0,0,2002,1,0,-2.25817594,1,0,82,0,0,0,7,2.51E+11,1,1,0,1,4,,
2001,385,Norway,democracy,116,0,0,1,0,NOR,0,0,2002,1,0,-2.075854383,1,0,116,0,0,0,7,1.92E+11,1,1,0,1,4,,
2001,390,Denmark,democracy,100,0,0,1,0,DEN,0,0,2002,1,0,-1.848552823,1,0,100,0,0,0,7,1.74E+11,1,1,0,1,4,,
2001,560,South Africa,democracy,7,0,0,1,0,SAF,0,0,2002,1,0,0.459205585,0,0,7,0,0,0,7,1.11E+11,1,1,0,1,4,,
2001,590,Mauritius,democracy,33,0,0,1,0,MAS,0,0,2002,1,0,-0.658157253,0,0,33,0,0,0,7,4767303153,1,1,0,1,4,,
2001,640,Turkey,democracy,18,0,0,1,0,TUR,0,0,2002,1,0,0.140855048,1,0,18,0,0,0,7,2.33E+11,1,1,0,1,4,,
2001,666,Israel,democracy,53,0,0,1,0,ISR,0,0,2002,1,0,-1.753619931,1,1,53,0,0,0,7,1.13E+11,1,1,0,1,4,,
2001,712,Mongolia,democracy,8,0,0,1,0,MON,0,0,2002,1,0,0.528184697,0,0,8,0,0,0,7,1396555772,1,1,0,1,4,,
2001,740,Japan,democracy,55,0,0,1,0,JPN,0,0,2002,1,0,-2.280293751,1,0,55,0,0,0,7,3.98E+12,1,1,0,1,4,,
2001,750,India,democracy,54,0,0,1,0,IND,0,0,2002,1,0,0.769236667,0,1,54,0,0,0,7,5.24E+11,1,1,0,1,4,,
2001,800,Thailand,democracy,9,0,0,1,0,THI,0,0,2002,1,0,-0.313159049,0,0,9,0,0,0,7,1.27E+11,1,1,0,1,4,,
2001,900,Australia,democracy,100,0,0,1,0,AUL,0,0,2002,1,0,-1.761195727,1,0,100,0,0,0,7,3.94E+11,1,1,0,1,4,,
2001,920,New Zealand,democracy,94,0,0,1,0,NEW,0,0,2002,1,0,-1.763098674,0,0,94,0,0,0,7,66021205382,1,1,0,1,4,,
2002,2,USA,democracy,131,0,0,1,0,USA,0,0,2003,1,0,-1.713102073,1,0,131,0,0,0,7,1.15E+13,1,1,0,1,4,,
2002,20,Canada,democracy,81,0,0,1,0,CAN,0,0,2003,1,0,-1.713102073,0,0,81,0,0,0,7,8.88E+11,1,1,0,1,4,,
2002,93,Nicaragua,democracy,12,0,0,1,0,NIC,0,0,2003,1,0,0.070146705,1,0,12,0,0,0,7,5322437648,1,1,0,1,4,,
2002,94,Costa Rica,democracy,53,0,0,1,0,COS,0,0,2003,1,0,-0.926529729,0,0,53,0,0,0,7,17517536016,1,1,0,1,4,,
2002,135,Peru,democracy,1,0,0,1,0,PER,0,0,2003,1,1,0.033063623,0,0,1,0,0,0,7,57840001637,1,1,0,1,4,,
2002,145,Bolivia,democracy,20,0,0,1,0,BOL,0,0,2003,1,0,0.611277678,0,0,20,0,0,0,7,8082396526,1,1,0,1,4,,
2002,150,Paraguay,democracy,9,0,0,1,0,PAR,0,0,2003,1,1,0.066022987,1,0,9,0,0,0,7,6588103836,1,1,0,1,4,,
2002,155,Chile,democracy,13,0,0,1,0,CHL,0,0,2003,1,0,-1.290829848,0,0,13,0,0,0,7,77840186385,1,1,0,1,4,,
2002,165,Uruguay,democracy,18,0,0,1,0,URU,0,0,2003,1,0,-0.769687257,1,0,18,0,0,0,7,12045627411,1,1,0,1,4,,
2002,200,UK,democracy,91,0,0,1,0,UKG,0,0,2003,1,0,-1.716875662,0,0,91,0,0,0,7,1.88E+12,1,1,0,1,4,,
2002,205,Ireland,democracy,81,0,0,1,0,IRE,0,0,2003,1,0,-1.74564083,0,0,81,0,0,0,7,1.59E+11,1,1,0,1,4,,
2002,210,Netherlands,democracy,132,0,0,1,0,NTH,0,0,2003,1,0,-1.773255997,1,0,132,0,0,0,7,5.38E+11,1,1,0,1,4,,
2002,211,Belgium,democracy,82,0,0,1,0,BEL,0,0,2003,1,0,-1.791419967,1,0,82,0,0,0,7,3.12E+11,1,1,0,1,4,,
2002,225,Switzerland,democracy,132,0,0,1,0,SWZ,0,0,2003,1,0,-1.919438507,1,0,132,0,0,0,7,3.35E+11,1,1,0,1,4,,
2002,230,Spain,democracy,25,0,0,1,0,SPN,0,0,2003,1,0,-1.952382663,0,0,25,0,0,0,7,8.84E+11,1,1,0,1,4,,
2002,235,Portugal,democracy,26,0,0,1,0,POR,0,0,2003,1,0,-1.75541608,1,0,26,0,0,0,7,1.62E+11,1,1,0,1,4,,
2002,290,Poland,democracy,13,0,0,1,0,POL,0,0,2003,1,0,-1.370461119,1,0,13,0,0,0,7,2.17E+11,1,1,0,1,4,,
2002,305,Austria,democracy,57,0,0,1,0,AUS,0,0,2003,1,0,-1.83088511,1,0,57,0,0,0,7,2.54E+11,1,1,0,1,4,,
2002,310,Hungary,democracy,12,0,0,1,0,HUN,0,0,2003,1,0,-1.416981133,0,0,12,0,0,0,7,83538373061,1,1,0,1,4,,
2002,316,Czech Republic,democracy,10,0,0,1,0,CZR,0,0,2003,1,0,-1.983977032,0,0,10,0,0,0,7,95292530753,1,1,0,1,4,,
2002,317,Slovakia,democracy,10,0,0,1,0,SLO,0,0,2003,1,0,-1.297021818,0,0,10,0,0,0,7,45837416479,1,1,0,1,4,,
2002,325,Italy,democracy,56,0,0,1,0,ITA,0,0,2003,1,0,-1.981510936,1,0,56,0,0,0,7,1.51E+12,1,1,0,1,4,,
2002,343,Macedonia,democracy,11,0,0,1,0,MAC,0,0,2003,1,0,-0.981168868,1,0,11,0,0,0,7,4756221629,1,1,0,1,4,,
2002,344,Croatia,democracy,11,0,0,1,0,CRO,0,0,2003,1,0,-1.403072702,0,0,11,0,0,0,7,34143409062,1,1,0,1,4,,
2002,349,Slovenia,democracy,11,0,0,1,0,SLV,0,0,2003,1,0,-1.85446605,0,0,11,0,0,0,7,29152072068,1,1,0,1,4,,
2002,350,Greece,democracy,28,0,0,1,0,GRC,0,0,2003,1,0,-1.616252247,0,0,28,0,0,0,7,1.93E+11,1,1,0,1,4,,
2002,355,Bulgaria,democracy,12,0,0,1,0,BUL,0,0,2003,1,0,-0.251557,0,0,12,0,0,0,7,20668176834,1,1,0,1,4,,
2002,359,Moldova,democracy,11,0,0,1,0,MLD,0,0,2003,1,0,-0.479076925,0,0,11,0,0,0,7,1980901554,1,1,0,1,4,,
2002,366,Estonia,democracy,11,0,0,1,0,EST,0,0,2003,1,0,-1.234426177,0,0,11,0,0,0,7,9845187817,1,1,0,1,4,,
2002,367,Latvia,democracy,11,0,0,1,0,LAT,0,0,2003,1,0,-1.086126891,0,0,11,0,0,0,7,11186452601,1,1,0,1,4,,
2002,368,Lithuania,democracy,11,0,0,1,0,LIT,0,0,2003,1,0,-1.349296309,0,0,11,0,0,0,7,18608709857,1,1,0,1,4,,
2002,375,Finland,democracy,58,0,0,1,0,FIN,0,0,2003,1,0,-2.093461264,1,0,58,0,0,0,7,1.64E+11,1,1,0,1,4,,
2002,380,Sweden,democracy,83,0,0,1,0,SWD,0,0,2003,1,0,-2.342417203,0,0,83,0,0,0,7,3.15E+11,1,1,0,1,4,,
2002,385,Norway,democracy,117,0,0,1,0,NOR,0,0,2003,1,0,-2.045064718,1,0,117,0,0,0,7,2.25E+11,1,1,0,1,4,,
2002,390,Denmark,democracy,101,0,0,1,0,DEN,0,0,2003,1,0,-1.824549289,1,0,101,0,0,0,7,2.13E+11,1,1,0,1,4,,
2002,560,South Africa,democracy,8,0,0,1,0,SAF,0,0,2003,1,0,0.498457432,0,0,8,0,0,0,7,1.68E+11,1,1,0,1,4,,
2002,570,Lesotho,democracy,9,0,0,1,0,LES,0,0,2003,1,0,0.878153303,1,0,9,0,0,0,7,969181551,1,1,0,1,4,,
2002,590,Mauritius,democracy,34,0,0,1,0,MAS,0,0,2003,1,0,-0.655494891,0,0,34,0,0,0,7,5609836354,1,1,0,1,4,,
2002,640,Turkey,democracy,19,0,0,1,0,TUR,0,0,2003,1,0,0.138654072,0,0,19,0,0,0,7,3.03E+11,1,1,0,1,4,,
2002,666,Israel,democracy,54,0,0,1,0,ISR,0,0,2003,1,0,-1.74564083,1,1,54,0,0,0,7,1.19E+11,1,1,0,1,4,,
2002,712,Mongolia,democracy,9,0,0,1,0,MON,0,0,2003,1,0,0.534515622,0,0,9,0,0,0,7,1595297301,1,1,0,1,4,,
2002,740,Japan,democracy,56,0,0,1,0,JPN,0,0,2003,1,0,-2.29077061,1,0,56,0,0,0,7,4.30E+12,1,1,0,1,4,,
2002,750,India,democracy,55,0,0,1,0,IND,0,0,2003,1,0,0.774938391,0,1,55,0,0,0,7,6.18E+11,1,1,0,1,4,,
2002,800,Thailand,democracy,10,0,0,1,0,THI,0,0,2003,1,0,-0.307226668,0,0,10,0,0,0,7,1.43E+11,1,1,0,1,4,,
2002,900,Australia,democracy,101,0,0,1,0,AUL,0,0,2003,1,0,-1.757382646,0,0,101,0,0,0,7,4.67E+11,1,1,0,1,4,,
2002,920,New Zealand,democracy,95,0,0,1,0,NEW,0,0,2003,1,0,-1.6870783,0,0,95,0,0,0,7,87440435752,1,1,0,1,4,,
2003,2,USA,democracy,132,0,0,1,0,USA,0,0,2004,1,0,-1.674448022,0,0,132,0,0,0,7,1.23E+13,1,1,0,1,4,,
2003,20,Canada,democracy,82,0,0,1,0,CAN,0,0,2004,1,0,-1.674448022,1,0,82,0,0,0,7,1.02E+12,1,1,0,1,4,,
2003,93,Nicaragua,democracy,13,0,0,1,0,NIC,0,0,2004,1,0,0.068002282,0,0,13,0,0,0,7,5795568203,1,1,0,1,4,,
2003,94,Costa Rica,democracy,54,0,0,1,0,COS,0,0,2004,1,0,-0.934309237,0,0,54,0,0,0,7,18596365927,1,1,0,1,4,,
2003,135,Peru,democracy,2,0,0,1,0,PER,0,0,2004,1,1,0.023760727,0,0,2,0,0,0,7,65702520516,1,1,0,1,4,,
2003,145,Bolivia,democracy,21,0,0,1,0,BOL,0,0,2004,1,0,0.624545726,0,0,21,0,0,0,7,8773451739,1,1,0,1,4,,
2003,150,Paraguay,democracy,10,0,0,1,0,PAR,0,0,2004,1,1,0.071958766,0,0,10,0,0,0,7,8033877360,1,1,0,1,4,,
2003,155,Chile,democracy,14,0,0,1,0,CHL,0,0,2004,1,0,-1.240462689,0,0,14,0,0,0,7,1.01E+11,1,1,0,1,4,,
2003,165,Uruguay,democracy,19,0,0,1,0,URU,0,0,2004,1,0,-0.650234022,1,0,19,0,0,0,7,13686333822,1,1,0,1,4,,
2003,200,UK,democracy,92,0,0,1,0,UKG,0,0,2004,1,0,-1.655755888,0,0,92,0,0,0,7,2.22E+12,1,1,0,1,4,,
2003,205,Ireland,democracy,82,0,0,1,0,IRE,0,0,2004,1,0,-1.670681537,0,0,82,0,0,0,7,1.86E+11,1,1,0,1,4,,
2003,210,Netherlands,democracy,133,0,0,1,0,NTH,0,0,2004,1,0,-1.777714296,1,0,133,0,0,0,7,6.10E+11,1,1,0,1,4,,
2003,211,Belgium,democracy,83,0,0,1,0,BEL,0,0,2004,1,0,-1.767308375,1,0,83,0,0,0,7,3.62E+11,1,1,0,1,4,,
2003,225,Switzerland,democracy,133,0,0,1,0,SWZ,0,0,2004,1,0,-1.986319689,1,0,133,0,0,0,7,3.74E+11,1,1,0,1,4,,
2003,230,Spain,democracy,26,0,0,1,0,SPN,0,0,2004,1,0,-1.955860478,0,0,26,0,0,0,7,1.04E+12,1,1,0,1,4,,
2003,235,Portugal,democracy,27,0,0,1,0,POR,0,0,2004,1,0,-1.693496218,1,0,27,0,0,0,7,1.85E+11,1,1,0,1,4,,
2003,290,Poland,democracy,14,0,0,1,0,POL,0,0,2004,1,0,-1.335283993,0,0,14,0,0,0,7,2.53E+11,1,1,0,1,4,,
2003,305,Austria,democracy,58,0,0,1,0,AUS,0,0,2004,1,0,-1.794592332,1,0,58,0,0,0,7,2.91E+11,1,1,0,1,4,,
2003,310,Hungary,democracy,13,0,0,1,0,HUN,0,0,2004,1,0,-1.368073816,0,0,13,0,0,0,7,1.02E+11,1,1,0,1,4,,
2003,316,Czech Republic,democracy,11,0,0,1,0,CZR,0,0,2004,1,0,-1.953363596,0,0,11,0,0,0,7,1.14E+11,1,1,0,1,4,,
2003,317,Slovakia,democracy,11,0,0,1,0,SLO,0,0,2004,1,0,-1.284192331,0,0,11,0,0,0,7,56073225726,1,1,0,1,4,,
2003,325,Italy,democracy,57,0,0,1,0,ITA,0,0,2004,1,0,-1.970974117,1,0,57,0,0,0,7,1.74E+12,1,1,0,1,4,,
2003,343,Macedonia,democracy,12,0,0,1,0,MAC,0,0,2004,1,0,-0.970976957,0,0,12,0,0,0,7,5514253043,1,1,0,1,4,,
2003,344,Croatia,democracy,12,0,0,1,0,CRO,0,0,2004,1,0,-1.382060058,0,0,12,0,0,0,7,41003558916,1,1,0,1,4,,
2003,349,Slovenia,democracy,12,0,0,1,0,SLV,0,0,2004,1,0,-1.827027609,0,0,12,0,0,0,7,33837749815,1,1,0,1,4,,
2003,350,Greece,democracy,29,0,0,1,0,GRC,0,0,2004,1,0,-1.594695631,0,0,29,0,0,0,7,2.28E+11,1,1,0,1,4,,
2003,355,Bulgaria,democracy,13,0,0,1,0,BUL,0,0,2004,1,0,-0.247029823,0,0,13,0,0,0,7,25283228366,1,1,0,1,4,,
2003,359,Moldova,democracy,12,0,0,1,0,MLD,0,0,2004,1,0,-0.450117804,0,0,12,0,0,0,7,2598231467,1,1,0,1,4,,
2003,366,Estonia,democracy,12,0,0,1,0,EST,0,0,2004,1,0,-1.227104873,0,0,12,0,0,0,7,12031396467,1,1,0,1,4,,
2003,367,Latvia,democracy,12,0,0,1,0,LAT,0,0,2004,1,0,-1.059772454,0,0,12,0,0,0,7,13761569545,1,1,0,1,4,,
2003,368,Lithuania,democracy,12,0,0,1,0,LIT,0,0,2004,1,0,-1.3433812,0,0,12,0,0,0,7,22659294573,1,1,0,1,4,,
2003,375,Finland,democracy,59,0,0,1,0,FIN,0,0,2004,1,0,-2.058447068,0,0,59,0,0,0,7,1.89E+11,1,1,0,1,4,,
2003,380,Sweden,democracy,84,0,0,1,0,SWD,0,0,2004,1,0,-2.323307517,0,0,84,0,0,0,7,3.62E+11,1,1,0,1,4,,
2003,385,Norway,democracy,118,0,0,1,0,NOR,0,0,2004,1,0,-2.015079836,1,0,118,0,0,0,7,2.60E+11,1,1,0,1,4,,
2003,390,Denmark,democracy,102,0,0,1,0,DEN,0,0,2004,1,0,-1.79672226,1,0,102,0,0,0,7,2.45E+11,1,1,0,1,4,,
2003,560,South Africa,democracy,9,0,0,1,0,SAF,0,0,2004,1,0,0.532789156,0,0,9,0,0,0,7,2.19E+11,1,1,0,1,4,,
2003,570,Lesotho,democracy,10,0,0,1,0,LES,0,0,2004,1,0,0.894556962,0,0,10,0,0,0,7,1234197704,1,1,0,1,4,,
2003,590,Mauritius,democracy,35,0,0,1,0,MAS,0,0,2004,1,0,-0.651589955,0,0,35,0,0,0,7,6385691315,1,1,0,1,4,,
2003,640,Turkey,democracy,20,0,0,1,0,TUR,0,0,2004,1,0,0.138469675,0,0,20,0,0,0,7,3.92E+11,1,1,0,1,4,,
2003,666,Israel,democracy,55,0,0,1,0,ISR,0,0,2004,1,0,-1.779808533,1,1,55,0,0,0,7,1.27E+11,1,1,0,1,4,,
2003,712,Mongolia,democracy,10,0,0,1,0,MON,0,0,2004,1,0,0.542496968,0,0,10,0,0,0,7,1992066759,1,1,0,1,4,,
2003,740,Japan,democracy,57,0,0,1,0,JPN,0,0,2004,1,0,-2.26374526,1,0,57,0,0,0,7,4.66E+12,1,1,0,1,4,,
2003,750,India,democracy,56,0,0,1,0,IND,0,0,2004,1,0,0.782557258,0,1,56,0,0,0,7,7.22E+11,1,1,0,1,4,,
2003,800,Thailand,democracy,11,0,0,1,0,THI,0,0,2004,1,0,-0.299061996,0,1,11,0,0,0,7,1.61E+11,1,1,0,1,4,,
2003,900,Australia,democracy,102,0,0,1,0,AUL,0,0,2004,1,0,-1.779808533,0,0,102,0,0,0,7,6.13E+11,1,1,0,1,4,,
2003,920,New Zealand,democracy,96,0,0,1,0,NEW,0,0,2004,1,0,-1.728724908,0,0,96,0,0,0,7,1.03E+11,1,1,0,1,4,,
2004,2,USA,democracy,133,0,0,1,0,USA,0,0,2005,1,0,-1.649971438,0,0,133,0,0,0,7,1.31E+13,1,1,0,1,4,,
2004,20,Canada,democracy,83,0,0,1,0,CAN,0,0,2005,1,0,-1.649971438,0,0,83,0,0,0,7,1.16E+12,1,1,0,1,4,,
2004,93,Nicaragua,democracy,14,0,0,1,0,NIC,0,0,2005,1,0,0.055294027,0,0,14,0,0,0,7,6322582497,1,1,0,1,4,,
2004,94,Costa Rica,democracy,55,0,0,1,0,COS,0,0,2005,1,0,-1.00941671,0,0,55,0,0,0,7,19964893807,1,1,0,1,4,,
2004,135,Peru,democracy,3,0,0,1,0,PER,0,0,2005,1,1,0.004363643,0,0,3,0,0,0,7,74147754854,1,1,0,1,4,,
2004,145,Bolivia,democracy,22,0,0,1,0,BOL,0,0,2005,1,0,0.62763637,0,0,22,0,0,0,7,9549196256,1,1,0,1,4,,
2004,150,Paraguay,democracy,11,0,0,1,0,PAR,0,0,2005,1,1,0.067631401,0,0,11,0,0,0,7,8734651406,1,1,0,1,4,,
2004,155,Chile,democracy,15,0,0,1,0,CHL,0,0,2005,1,0,-1.142948103,0,0,15,0,0,0,7,1.24E+11,1,1,0,1,4,,
2004,165,Uruguay,democracy,20,0,0,1,0,URU,0,0,2005,1,0,-0.738626506,0,0,20,0,0,0,7,17362872710,1,1,0,1,4,,
2004,200,UK,democracy,93,0,0,1,0,UKG,0,0,2005,1,0,-1.667196748,0,0,93,0,0,0,7,2.32E+12,1,1,0,1,4,,
2004,205,Ireland,democracy,83,0,0,1,0,IRE,0,0,2005,1,0,-1.781607097,0,0,83,0,0,0,7,2.03E+11,1,1,0,1,4,,
2004,210,Netherlands,democracy,134,0,0,1,0,NTH,0,0,2005,1,0,-1.848746403,0,0,134,0,0,0,7,6.38E+11,1,1,0,1,4,,
2004,211,Belgium,democracy,84,0,0,1,0,BEL,0,0,2005,1,0,-1.743385883,0,0,84,0,0,0,7,3.77E+11,1,1,0,1,4,,
2004,225,Switzerland,democracy,134,0,0,1,0,SWZ,0,0,2005,1,0,-1.984926798,0,0,134,0,0,0,7,3.85E+11,1,1,0,1,4,,
2004,230,Spain,democracy,27,0,0,1,0,SPN,0,0,2005,1,0,-1.920719898,0,0,27,0,0,0,7,1.13E+12,1,1,0,1,4,,
2004,235,Portugal,democracy,28,0,0,1,0,POR,0,0,2005,1,0,-1.682761265,1,0,28,0,0,0,7,1.92E+11,1,1,0,1,4,,
2004,290,Poland,democracy,15,0,0,1,0,POL,0,0,2005,1,0,-1.310521804,0,0,15,0,0,0,7,3.04E+11,1,1,0,1,4,,
2004,305,Austria,democracy,59,0,0,1,0,AUS,0,0,2005,1,0,-1.764439293,0,0,59,0,0,0,7,3.05E+11,1,1,0,1,4,,
2004,310,Hungary,democracy,14,0,0,1,0,HUN,0,0,2005,1,0,-1.424932155,0,0,14,0,0,0,7,1.10E+11,1,1,0,1,4,,
2004,316,Czech Republic,democracy,12,0,0,1,0,CZR,0,0,2005,1,0,-1.92570744,0,0,12,0,0,0,7,1.30E+11,1,1,0,1,4,,
2004,317,Slovakia,democracy,12,0,0,1,0,SLO,0,0,2005,1,0,-1.281225433,0,0,12,0,0,0,7,61328471583,1,1,0,1,4,,
2004,325,Italy,democracy,58,0,0,1,0,ITA,0,0,2005,1,0,-1.948464431,1,0,58,0,0,0,7,1.79E+12,1,1,0,1,4,,
2004,343,Macedonia,democracy,13,0,0,1,0,MAC,0,0,2005,1,0,-0.971157997,0,0,13,0,0,0,7,5985809060,1,1,0,1,4,,
